,composition_name,bulk_mod,num_atoms,volume,density,spacegroup,spacegroup_num
1359,Ba1Ce1O3,110.01949098899865,5,89.56619857936725,6.033613517741434,Pm-3m,221
1360,H2O17Sr2Te2V4,86.0677717313884,54,808.0233465498736,3.7328648530314013,C2/c,15
1361,Cl4O2S16Sn1,21.23113105621951,92,2850.199810609161,1.8772931973995963,P2_1/c,14
1362,Co1K1O9P3,86.40657730182632,28,390.04563687654166,2.851939151837775,P-6c2,188
1363,Ba1Cu1Na2O8V2,84.80864798305953,28,393.82107701792,4.02025214913487,C2/c,15
1364,Ag1O3V1,120.77981119656893,20,264.4211632085803,5.194933613700441,Cm,8
1365,B2Cs2O13S3,65.3114351546228,80,1300.1506471826735,3.022444505410663,P2_1/c,14
1366,C1Cl15N3P3Sb1,17.010037290281346,46,1564.634985998841,1.699148109671773,P-1,2
1367,Be3F12K2Mn2,69.87060141859342,152,2146.3822277491804,2.7423573268605357,P2_1,4
1368,Cd6O21Se5V2,81.2144063946434,136,2118.9174799800294,4.7244102605042855,P2_1/c,14
1369,Br2Re6S8,70.42795604072487,32,756.4090813418358,6.733268965645657,P2_1/c,14
1370,Cr5Hf6Si7,159.4322642143708,72,1097.1831782151073,9.24733453752049,Pnma,62
1371,Al6O32P8,31.083037997338646,92,2758.4074903745204,1.1096639298927837,P-3c1,165
1372,Cs3Cu20Te13,58.381987645957885,36,829.5878212098338,6.662342982893908,Fm-3,202
1373,O21Pb4Se6V2,73.3383475291549,66,1065.1558660518672,5.426534771123412,Fdd2,43
1374,Al6O19Sr10,91.5051182225512,140,2136.738999707854,4.171913687341913,C2/c,15
1375,In1La4S9Sb1,67.09968953835312,120,3058.8233614247547,4.693793145334563,P4_12_12,92
1376,Np2Se5,105.38196032843906,14,318.9590656096803,9.046153545154448,P4_2/nmc,137
1377,B3Gd6Li1O14,187.47644022869466,96,1217.2251291392195,6.5856263692250385,P2_1/c,14
1378,Fe3O7P1,113.07774166931247,11,133.8981879584459,3.850723922556256,R3m,160
1379,Co1Li3Na2O4,72.65831750029275,40,437.99123936590354,2.8773142866396375,Pnnm,58
1380,O8W2Zr1,97.70289831450184,132,2307.6796201472093,5.067786921101905,P2_12_12_1,19
1381,I3Li1Sc1,30.54698198149249,10,325.35521750043375,4.41588947498251,P-6c2,188
1382,C2Ag1K1N2,39.675932416602876,36,878.9052514196819,2.2558706920029215,P-31c,163
1383,O7Se2Tb2,148.4742298071707,44,606.1672715602161,6.440527432479786,P4_2/ncm,138
1384,Al2O8Si2Sr1,110.16223265028526,52,722.2054982174786,2.995930670937234,C2/c,15
1385,F5Ta1,121.007243019714,6,77.34144217426382,5.924494869246372,Immm,71
1386,Ca2O20Si8Th1,123.3024405149311,31,431.28668459417554,3.2991038636225847,I422,97
1387,C3H8F3N1O3S1,65.75511920056965,76,837.990584509494,1.5469005106144473,P2_1/c,14
1388,Cu3Se2,79.14969561836739,10,177.86539362950907,6.508226970577337,P-42_1m,113
1389,H6Co1N1O5P1,102.53002048930719,56,487.0240315727989,2.5906990435329726,Pmn2_1,31
1390,Br1Cs1F4,37.36786428173562,12,255.00695425774057,3.761221123432169,Immm,71
1391,H1F7K3Nb1O1,51.86343724351525,26,445.99646538875425,2.6821823543971286,C2/c,15
1392,H9As3Ca4O16,89.63076953781129,128,1400.1939430372145,3.0840888835591294,P2_1/c,14
1393,B19K5O31,95.53223782556698,110,1380.4189456419222,2.1577615082410753,C2/c,15
1394,Pt2Te3,69.08232215865662,10,250.88816085611805,10.23199784997243,C2/m,12
1395,Bi1Li3O4,88.52427336632229,16,171.3806199147418,5.69338631811287,P2/c,13
1396,F13O1P1Sb2,49.272003143177265,68,1178.419711436018,3.0294602669522988,P2_1/c,14
1397,C12H48Cl12N6Sb2,51.67498037721793,80,966.2248598827949,1.6249314739678826,P-1,2
1398,Cu9Fe9S16,89.39188064301122,34,582.2681276637983,4.527473881508028,P-42m,111
1399,Nb1Se3,62.18041480959499,24,567.2300753015284,5.792603652034711,P2_1/m,11
1400,Cl13P1Re2,19.947556664208015,32,988.1052744981489,2.904883446522355,P2_1/m,11
1401,H16B6Ni1O18,108.99892347205657,164,1402.072632911433,2.026063675684106,P2_1/c,14
1402,H8Co1K2O16P4,73.83898717125243,124,1472.944458093692,2.367811750707687,Pnma,62
1403,C1Fe2,202.0730670820831,3,31.307151578910272,6.5611157373428615,P6/mmm,191
1404,C6H18Al1Cl3P2,41.75340848284801,120,1686.421575709496,1.1244540768732794,Pnma,62
1405,Dy1Ge3Ni1,121.17451764797147,10,182.00216532329793,8.012706377117071,Cmmm,65
1406,H4Ca2Cu2O12Si3,108.26928530440212,46,514.7011419383311,3.1457519102600817,P2_1/m,11
1407,As12Sn3Sr14,35.129880857645375,29,879.402049057731,4.686412510872756,R3,146
1408,Na3O7Si2Tm1,96.89828332865352,78,1071.956721970225,3.7741950551175054,P6_3,173
1409,C18O16Re4S6,71.07699916931698,44,843.5244490971561,2.7745081052600833,P-1,2
1410,O1Pb1,45.19949635293434,8,188.00105317304616,7.88572866132896,Pca2_1,29
1411,H2K1Mn1O5P1,79.47677462672941,40,481.7415172964439,2.8543917869232116,Pmn2_1,31
1412,Be3K4O5,57.14651114218708,24,366.4243206725953,2.3875620598402625,C2/c,15
1413,C2Ni1Sm1,202.9292568267251,4,51.65156254268109,7.493090078739988,Amm2,38
1414,C2U1,297.0517619850874,3,36.943023938276326,11.778807763454116,I4/mmm,139
1415,O4Sn3,64.79984797281567,28,553.5405936714992,5.041280084841721,P4/mnc,128
1416,C16Co4O16Se2Sn2,62.257898296986,80,1555.2595844886698,2.304581007416881,Fddd,70
1417,H4Mg1Nd1Ni4,149.65229557741094,20,202.52192776363768,6.680012531197696,Pmn2_1,31
1418,H5Al2Ca2F4Na1O11P2,106.91425266099246,54,550.9795027238822,2.8696332797338187,P2_1/m,11
1419,Ce4Se22Yb11,59.59309796636583,37,1022.0473660707315,6.825480602277116,C2/m,12
1420,K3Nd1O17Si7,87.97038709215046,112,1688.9896501536857,2.871305737128273,P-3,147
1421,H15Cl1Co1N7O5,43.57722981612991,116,1464.7889299518383,1.3039057357774568,Pna2_1,33
1422,H32Mg1Na2O24S2,67.75005326497777,61,586.7178721902238,1.5584710905321055,P-1,2
1423,O10Se4Th1,83.88436803544705,120,2019.49552970709,4.656407275950178,Pbca,61
1424,Ge17Li18Na2,38.94583999948552,111,2111.4949549855432,3.3166762634178055,P31m,157
1425,Ba4In6O13,92.31792311201608,46,758.120406624842,6.335366238797598,Iba2,45
1426,C2Cd1F1Li2O6Rb1,79.6071676158425,26,336.7062671586439,3.4598638296449047,P6_3/m,176
1427,Cs2F6V1,51.16485334507712,18,353.3267045165804,4.0487473836866705,Cmcm,63
1428,Hg1O1,59.45868092064506,6,109.44165337803429,9.858819261505401,P3_121,152
1429,Cu1Ge4Zr2,118.1664306640132,14,245.41588421450973,7.260890069867935,Cmcm,63
1430,Mo1O6Sr2Zn1,110.46153484384712,10,130.24422168375415,5.515215547027888,Fm-3m,225
1431,H12Na4O6P2Se6,44.67231776048195,240,3749.0584826625177,2.6070660140922746,P2_1/c,14
1432,As2Ba2Mn2O1,50.40391548444777,7,171.68726490976593,5.323140032634685,C2/m,12
1433,Cl4Ga1Hg2Sb1,22.728924576276658,64,2026.1030167394376,4.815646276086195,Pna2_1,33
1434,Cu4O21P6Tl4,92.54498588146777,140,2157.747326794202,4.905388690727512,Pcca,54
1435,O5Rb1Ta1Ti1,110.5808286791021,32,486.0244584461452,5.388344561092444,Pnma,62
1436,B4Rh5,243.93688573314634,18,198.75490187818656,9.320035453049956,P6_3/mmc,194
1437,Ag6O2,95.55111444092185,8,127.82412648175848,8.823462748311494,P-31m,162
1438,Nd1Ni1P1,130.3155962636498,12,222.2820788102058,6.989592748380118,P6_3/mmc,194
1439,Cu2S1,44.348238134092725,6,151.93759268382877,3.4788811847613936,C2/m,12
1440,B6Co22Sb1,248.46756454416803,29,292.1508447302998,8.43002512517839,Fm-3m,225
1441,H6K2Li1N3,40.61945295012726,48,588.981642609661,1.5022041771602572,P4_2/m,84
1442,C16H48Hg4N4Te12,50.00785575775497,168,2476.2592839808094,3.5274567470429665,P2_1/c,14
1443,I2Sr1,18.606564003486266,12,534.5025542574858,4.242869103781365,Pnma,62
1444,Cd2Eu5O1Sb5,48.822099127300476,26,766.7383589705182,6.9711924252537845,Cmcm,63
1445,H6Al2Cl1Li1O6,78.13822872738196,32,329.36064618008345,2.0005596284114118,P6_3/mcm,193
1446,Ba4Ga2O7,77.45891625037493,78,1439.7718995462387,5.541195765348108,P2_1/c,14
1447,Bi6Mn3Sm2,57.8380807359458,22,588.2503421802099,9.707289986584762,P2_1/m,11
1448,H20N8O13S1,77.44520159417839,84,768.3144067454263,1.6091542958985003,P2_1,4
1449,Ba1Bi2Mo4O16,107.26586316080905,46,693.9551087760082,5.7191238801582545,C2/c,15
1450,Ba2Ca1Cu2O8Tl2,91.02376697097863,15,239.1040028642234,6.796121902830578,I4/mmm,139
1451,Br3La6Si7,68.40293708958913,32,834.6773781703013,5.05215174762815,Pmmn,59
1452,O13Si3Sm5,188.07458437071102,42,559.8246254218349,6.193666998755516,P6_3/m,176
1453,Ba4Li1O12Ta3,125.13002274110197,40,576.2795183625504,7.440478945113839,P6_3mc,186
1454,C4H14F3N1,78.7421494279521,176,1484.5277140542687,1.1915467596844733,Pbca,61
1455,B5Cs1O8,85.41706517874661,112,1630.909215089095,2.56542134602066,Pbca,61
1456,H18O17S2Th1,88.54442265964278,76,723.1029545882576,2.692771046752024,P2_1/m,11
1457,As1Mo1O6Rb1,65.28270612712491,36,618.7969908197007,3.7818590830320633,Fddd,70
1458,Ca1Cl2Co2O8Te3,79.15261505819473,64,1126.7979911427487,4.360002084802474,P2_1/c,14
1459,Bi2Cl1Gd1O4,111.59525184491777,8,139.30501392625655,8.042076734008294,P4/mmm,123
1460,C6H12Cl6N9Sb1,51.50532349483189,136,1995.0693132696542,1.8134546748111717,P2_12_12_1,19
1461,H1Ca1K3O8P2,67.96898964225878,15,217.49327936750117,2.6594149829430225,C2/m,12
1462,Cs3Mo6O38P10,83.60414540972967,57,889.5108242500809,3.532119023606538,P-1,2
1463,Hg2O5Re1,65.10398940725754,32,618.8578731248322,7.1629836351793905,P-1,2
1464,Hf7P4,149.0584611645693,22,395.89803817984387,11.520440484266203,C2/m,12
1465,H18Na4O19Si4,74.45154042650354,180,1810.991935167824,1.930791355773653,P2_1/c,14
1466,H4Cu3Mo1O8,101.85666169927103,64,680.8308227213744,4.083892011669392,Pnnm,58
1467,Nd4O7Pd1,170.84301230790973,24,365.7532464764203,7.222168965359596,P-1,2
1468,C2H20Cu1N8O8S3,75.80262932492143,168,1630.2541353277477,1.8088701961800298,P2_1/c,14
1469,Cu4La3O2P4,125.50473499991178,13,220.56395760414517,6.224607956634512,I4/mmm,139
1470,H6F3O3V1,76.75689081585058,52,517.4422013175499,2.079291955958593,R3m,160
1471,Ag3Cl1Cr1O4,75.47241560322676,18,300.141958796784,5.256454282176617,P4/nmm,129
1472,Fe13Ge3,203.14176553420364,16,188.07972663526425,8.333652731741012,Pm-3m,221
1473,C3Al1Cl6N3,41.02869979636046,52,1163.5573576453032,1.813882820501972,P-1,2
1474,H3O9P3Sc2,86.87866088952143,34,480.96739786614035,2.2776236151258753,P6_3/m,176
1475,Mo3Sb7,73.65011468566301,20,451.36805962240425,8.388927710025099,Im-3m,229
1476,Ba1O3Pb1,94.7431252264928,10,165.45383803885784,7.878976238337828,Imma,74
1477,As6Cu8O24Pb2,102.33790175060942,40,521.9763478620914,5.587182019948116,P-1,2
1478,Ag1Hf1Rb1Te3,34.64368090645831,12,402.40677416861934,6.227956555955067,P2_1/m,11
1479,C8H24Cl1Fe1N1O4P2S4,55.82840273673325,90,1082.1770666537066,1.4724085264580182,P-1,2
1480,B2K2O10Se3,61.697677476417105,68,1127.494292343905,2.9260546044149938,Pnma,62
1481,Mo1N1Na3O3,52.970628482873686,16,264.23747037477546,2.8519793680319907,Pmn2_1,31
1482,H8B2Zn1,33.62249493551461,22,300.473928163231,1.0510606790070132,I4_122,98
1483,Ba1F7Ta1,104.89563458664847,72,1034.422280433306,5.795242591718863,Pa-3,205
1484,Co7K4O14,76.67935860624276,50,676.9016180470841,3.8902844784413944,P6_3/m,176
1485,C9H30Cl9N3Sb2,43.73105314961998,106,1490.7433134259513,1.6551476639633536,Pc,7
1486,C60F18,118.79496842664916,156,1874.5860759155457,1.8825604751919476,Cc,9
1487,C4H8N1O10Ti1,87.2581130335665,72,770.1540634371648,1.7980300629064052,P6_222,180
1488,K5Mn3O6,45.304318779447,56,1045.9696838747068,2.8976264492856707,Pna2_1,33
1489,Cl5N3O1P2S1,28.288083797477977,48,1215.9231652776516,1.7988326515426016,P2_12_12_1,19
1490,Cu1La2O6Sn1,169.1858298068804,40,536.9079749350874,6.879129703265918,P2_1/m,11
1491,B1O3Yb1,175.14851319382237,30,347.7269464556958,6.643051246113465,P6_3/mcm,193
1492,H16Al2O20S3,86.32154387326727,164,1584.370676729934,2.0386025063643602,P2_1/c,14
1493,Np2O5,177.4854863242566,14,224.20957368386655,8.206015882054153,C2/c,15
1494,C2H2K2N2S4,38.48393850004682,48,967.821008440814,1.7878616471473663,Pbcn,60
1495,Ce1F3,164.56656975592992,24,317.28337455038934,6.189625242155872,P6_322,182
1496,C20H60Cl4N8Si6Ti2,49.97401943442049,100,1257.600558186722,1.0811496229849837,P-1,2
1497,H2Ca1F14Sb2,66.56076711933062,76,1133.935748032984,3.2310094370857407,P2_1/c,14
1498,H6Nd2O20Se7,90.38543207681613,140,1922.617574632534,4.032517018210599,Pna2_1,33
1499,B4Ba5F2O10,90.51421310783086,42,658.3882843461644,4.680411540967465,C2/c,15
1500,B5La1O9,186.55674897197082,60,613.0929986326819,3.650519961387868,P2_1/c,14
1501,Cd1I2,16.298561913360896,48,1988.5642022806628,4.892957575243154,P3m1,156
1502,B2Ba1Na1O6Y1,99.67143526960285,22,307.9918782316382,3.9556487479040863,R-3,148
1503,H18B3Li1Mg1N2,67.40522263736302,50,402.72114653855397,0.9057673843062117,P6_3,173
1504,H5K2O11P3,63.853130184728236,84,1093.134788212079,2.139756143160125,C2/c,15
1505,H12Br2Co1O14,60.14456226437396,116,1307.2439243120136,2.310998806198954,P-3m1,164
1506,H16B14Ba2K4O33,91.16523742212992,138,1478.7823736643234,2.5299345012334347,P-1,2
1507,Co1Cs1O2,54.689624664574595,16,310.8852233544178,4.782354351036043,Pmma,51
1508,B12Rh17Sc4,224.0295409168581,132,1586.6327295867009,8.6194251073779,P2_1/c,14
1509,C1B2U1,281.7809689831867,12,132.3198602549882,10.227596570110057,R-3m,166
1510,Cr1O4P1,118.16763857923368,12,142.8370332750538,3.4171139875203913,Fdd2,43
1511,K2Mo1O8P1Sm1,76.0124848950395,52,887.1964581019379,3.619552110360125,Ibca,73
1512,As4Na5,29.912481758110577,9,223.0047913395987,3.087458439348149,C2/m,12
1513,B11Li3O18,116.52669345477644,128,1374.3312453565309,2.0672387128841634,P2_1/c,14
1514,C4Br2Mg2Na6O12,69.74907491258622,52,748.2622321180639,2.6026361900706867,Fd-3m,227
1515,Al17Pd8Si4,109.28676999198335,58,909.5350818916014,5.193710827133853,I4_1/a,88
1516,Al6O11Sr2,125.97653412661467,76,928.7799441592521,3.6695890391978665,Pnnm,58
1517,C36H108K4O12Si16,40.9337798475155,352,4768.054932012296,0.9326471256365665,R-3,148
1518,Na2O3Ru1,94.44237245451863,24,279.50342134587265,4.635140252255748,C2/c,15
1519,P1Te2Zr2,68.98971674191336,5,130.62310861538018,5.957328312796735,R-3m,166
1520,Br15Ta6,41.764372055282756,168,5123.167435035977,5.923026165844063,Ia-3d,230
1521,Cu1In2Se4,36.899489837697665,7,191.34677512751486,5.28519397698197,I-4,82
1522,B1Ga1O4Sr1,91.41796029891896,56,850.450003424439,3.6262853747681576,Pbam,55
1523,H10Cl5In1N2O1,46.9527553007479,76,1044.086270497756,2.2022603293653926,Pnma,62
1524,C1Br18K4Zr6,35.28539296274363,29,940.1707664115787,3.804451618758367,P-1,2
1525,Cr2F12Li3Na3,70.72444841170325,80,989.0749373446973,2.832375214156366,Ia-3d,230
1526,As1Fe1O4,93.55168143295876,24,316.5764293299329,4.086388409391492,P2_1/c,14
1527,O2Rb1Sc1,87.75011706806805,4,60.32109308838081,4.471220806230038,R-3m,166
1528,Cr2F5,87.74097493774357,14,191.59980321982857,3.4490751947763756,C2/c,15
1529,Al1Sb9Yb11,53.802725787111896,42,1234.3954146410044,8.142002880099476,Iba2,45
1530,As1Cl3F5O1P1,34.732040876953356,44,935.6983138134052,2.294595317992849,P2_1/c,14
1531,Ge3Sr1,56.60382955405316,16,371.9833040186771,5.455740630590126,I4/mmm,139
1532,C42H126Si22,49.77603836385638,380,4525.254142135849,0.9168822796542574,P2_1/c,14
1533,Ba8Ge43,53.278602868202576,204,5095.09507326909,5.504134208824394,Ia-3d,230
1534,Cl1K3O12S3Sn2,59.09595364937602,42,717.1370589963451,3.1414807721058806,P2_1,4
1535,F30Ga1Na3U6,137.84356749441775,80,1105.1808331795544,6.421156492384817,P-3c1,165
1536,Al4K1Na3O16Si4,73.54711899072444,56,823.7669837982191,2.3557545740960233,P6_3,173
1537,S13Sb6Sn4,37.803985748183756,46,1201.4216897239335,4.484355861288815,C2/m,12
1538,Fe2O12P4,100.36268037281326,36,455.76765553301254,3.1156652386243264,C2/c,15
1539,Hg2O4V1,79.5935786686181,56,928.4400698137707,7.38473882317758,P2_1/c,14
1540,Li1Ni2O10P3,126.4688154334273,32,349.75297555005744,3.5821103790328603,P2_1/m,11
