,composition_name,original_file_name
460,H8F6Ge1N2O1,POSCAR_sg62_icsd_026371
461,Na2O4Pd3,POSCAR_sg71_icsd_006157
462,Li5Mo15S19,POSCAR_sg176_icsd_642158
463,H4F1K1O2,POSCAR_sg26_icsd_165372
464,Al16B6O37Si2,POSCAR_sg12_icsd_087662
465,Al1F3,POSCAR_sg155_icsd_030274
466,Al1F3,POSCAR_sg129_icsd_072174
467,Al1F3,POSCAR_sg127_icsd_079816
468,C2H16N6Ni1O7S3,POSCAR_sg11_icsd_036121
469,Cl2O5Pb3W1,POSCAR_sg63_icsd_089833
470,K1La1O12P4,POSCAR_sg36_icsd_161016
471,K29Mn17O34,POSCAR_sg46_icsd_420663
472,C4Cl3Co1Ga1K1O4,POSCAR_sg14_icsd_410883
473,La1O3Tl1,POSCAR_sg173_icsd_200088
474,H12Mg1O10S1,POSCAR_sg15_icsd_016546
475,Co4O12Sr5,POSCAR_sg165_icsd_427012
476,Co4O12Sr5,POSCAR_sg158_icsd_088628
477,C1H1Na1O2,POSCAR_sg15_icsd_151258
478,Cl18Cs1Fe1La1Zr6,POSCAR_sg163_icsd_041348
479,I4O12Zr1,POSCAR_sg85_icsd_015405
480,As1Fe1S1,POSCAR_sg2_icsd_043509
481,Cu3Gd1O8Pb2Sr2,POSCAR_sg65_icsd_071482
482,C10H18Mo1O10P2,POSCAR_sg14_icsd_170098
483,Br6Cl8Cs2Mo6,POSCAR_sg159_icsd_009314
484,Cs2O6Si1U1,POSCAR_sg71_icsd_429209
485,H6As2Ca1Mn1O10,POSCAR_sg2_icsd_200702
486,Te3Tl5,POSCAR_sg82_icsd_042674
487,Te3Tl5,POSCAR_sg87_icsd_069028
488,Cl3Nb1O1,POSCAR_sg113_icsd_412071
489,Cl3Nb1O1,POSCAR_sg136_icsd_026471
490,Ga2Mn6Sn4Tm1,POSCAR_sg191_icsd_107453
491,H26As2Mn3N10S8,POSCAR_sg15_icsd_193739
492,Al2As3K3,POSCAR_sg11_icsd_060950
493,Ba4Co1O12Re2,POSCAR_sg166_icsd_165290
494,Au1Cu1Sn2,POSCAR_sg187_icsd_152483
495,C13H35Cl1O1Si4Zn1,POSCAR_sg14_icsd_281733
496,Mo27Rb5Se31,POSCAR_sg176_icsd_280745
497,C15O15Os5S1,POSCAR_sg33_icsd_038249
498,As1F6I5,POSCAR_sg15_icsd_059115
499,F10Na4Sn3,POSCAR_sg15_icsd_009891
500,H10B6,POSCAR_sg36_icsd_043253
501,C3O2,POSCAR_sg62_icsd_411461
502,Co1O8P2Sr2,POSCAR_sg14_icsd_094514
503,Ge4O9Pb1,POSCAR_sg5_icsd_201282
504,Si1U3,POSCAR_sg69_icsd_041561
505,H1As1Cr2K2O10,POSCAR_sg145_icsd_059943
506,H1As1Cr2K2O10,POSCAR_sg144_icsd_059942
507,H1As1Cr2K2O10,POSCAR_sg154_icsd_260192
508,Ga4O9Sr3,POSCAR_sg2_icsd_051546
509,Cs1O8P2Ta1,POSCAR_sg2_icsd_020726
510,C16H44Ag2Mo8N6O30,POSCAR_sg2_icsd_159569
511,Cl1F10Sb1,POSCAR_sg57_icsd_280731
512,Ce2Pd3Si3,POSCAR_sg59_icsd_174080
513,C2F6N4O6S8,POSCAR_sg14_icsd_072782
514,Ge1O6Se2,POSCAR_sg205_icsd_422884
515,C7H5O5Rb1S1,POSCAR_sg61_icsd_020950
516,Eu3Ge5Mg5,POSCAR_sg62_icsd_424259
517,O14Si4Sr2V2,POSCAR_sg63_icsd_083361
518,C2H8Cl1N1,POSCAR_sg72_icsd_110447
519,C10As1Cl1Cr2O10,POSCAR_sg14_icsd_026400
520,Fe1K3Mo4O15,POSCAR_sg12_icsd_248721
521,Ba2Ca2Sn6,POSCAR_sg64_icsd_249515
522,Al8Br36Sb20Se24,POSCAR_sg13_icsd_426653
523,C12H22Cu2N2O10,POSCAR_sg15_icsd_251454
524,Ga4In12Ir2O15,POSCAR_sg34_icsd_428129
525,Cl1Co1N2O2,POSCAR_sg55_icsd_024328
526,H2B5Ca3Cl1Na2O18S2,POSCAR_sg15_icsd_024458
527,C1B2Co2Tm1,POSCAR_sg139_icsd_164576
528,B1Cl6Sc4,POSCAR_sg55_icsd_201977
529,Co30P19Yb6,POSCAR_sg174_icsd_067950
530,O168U32,POSCAR_sg71_icsd_261664
531,H5N3O3,POSCAR_sg14_icsd_162750
532,C3H12N6O3,POSCAR_sg92_icsd_002152
533,Cl17P1W6,POSCAR_sg44_icsd_422270
534,C1H2Ag1N1S2,POSCAR_sg122_icsd_429296
535,Cu1K2O10Si4,POSCAR_sg11_icsd_079549
536,As2O7Sr2,POSCAR_sg78_icsd_190008
537,B1Br20K8Zr6,POSCAR_sg225_icsd_165310
538,Cr8Si8Ta3,POSCAR_sg62_icsd_601707
539,Bi4Ge3O12,POSCAR_sg220_icsd_260560
540,H12Cl3N5O1Os1,POSCAR_sg107_icsd_039306
541,H16Co1N4O11P3,POSCAR_sg4_icsd_026352
542,H16Co1N4O11P3,POSCAR_sg14_icsd_026381
543,F6Hg2Ni2O1,POSCAR_sg227_icsd_027329
544,C4As2Cd1F12N4O2S1,POSCAR_sg62_icsd_063534
545,Au1K1S5,POSCAR_sg72_icsd_084000
546,Au1K1S5,POSCAR_sg72_icsd_402875
547,H1F1Na1O4P1Sn1,POSCAR_sg62_icsd_096768
548,Ba8Pd1Se16U2,POSCAR_sg58_icsd_429514
549,B1O16Rb5S4,POSCAR_sg96_icsd_193489
550,H4Cs1Li1N2O6S2,POSCAR_sg2_icsd_094496
551,In5K10Sb9,POSCAR_sg14_icsd_056323
552,Cl2Li1Rb1,POSCAR_sg63_icsd_036216
553,C68F24,POSCAR_sg14_icsd_249154
554,Ca1N2O2Si2,POSCAR_sg4_icsd_413882
555,Fe4Mo5Na1O20,POSCAR_sg2_icsd_281397
556,C2H4Ca1Na2O8,POSCAR_sg43_icsd_015345
557,Ge3Nb5,POSCAR_sg140_icsd_002003
558,C6H12N5O12Re1,POSCAR_sg61_icsd_110100
559,C4N6Sr1,POSCAR_sg15_icsd_411363
560,Cs4Ge2S8,POSCAR_sg12_icsd_281352
561,H16Cu2Mn1Na12O32S8,POSCAR_sg14_icsd_184624
562,F2O24P6Sr10,POSCAR_sg176_icsd_262703
563,H4F1Fe1N1O4P1,POSCAR_sg33_icsd_075110
564,C5H8I1N1Pb1S2,POSCAR_sg14_icsd_251753
565,B2Li2S5,POSCAR_sg63_icsd_401723
566,Cs2N15Nd1,POSCAR_sg15_icsd_040293
567,C8H18As4Br3Cu3N2O4,POSCAR_sg15_icsd_407042
568,O11Se2V2,POSCAR_sg15_icsd_167774
569,K2O9P2W1,POSCAR_sg15_icsd_083523
570,H12B12Ba1,POSCAR_sg159_icsd_183722
571,As1Cu6I1S5,POSCAR_sg216_icsd_414358
572,Re4Si7,POSCAR_sg8_icsd_420071
573,Cs3Mn3O16V4,POSCAR_sg2_icsd_031880
574,Ba3Bi2O16P4,POSCAR_sg15_icsd_061061
575,Li2Ni1O2,POSCAR_sg164_icsd_073874
576,Cu1Li2O7P2,POSCAR_sg15_icsd_160321
577,Cu1Li2O7P2,POSCAR_sg15_icsd_072485
578,Ba3Cr2S6,POSCAR_sg167_icsd_097540
579,Al1I4In1,POSCAR_sg11_icsd_418802
580,Ho2O27S6W2,POSCAR_sg15_icsd_423207
581,H3As1Ca1O5,POSCAR_sg60_icsd_002714
582,Al4Na14O13,POSCAR_sg14_icsd_038063
583,S8,POSCAR_sg4_icsd_028140
584,S8,POSCAR_sg13_icsd_002091
585,S8,POSCAR_sg70_icsd_063083
586,H14Hg2O14Te2,POSCAR_sg2_icsd_412799
587,Ca1O4Pt2,POSCAR_sg131_icsd_006159
588,C4H1O4Re1,POSCAR_sg144_icsd_280279
589,C8H4B2Mg1N8O2,POSCAR_sg122_icsd_191955
590,Ba1O14Sr4U3,POSCAR_sg64_icsd_050812
591,C3I6O1Y7,POSCAR_sg51_icsd_067889
592,N3O11Rb1U1,POSCAR_sg167_icsd_065662
593,C8H32B6Cr1O2,POSCAR_sg14_icsd_170566
594,C4H4B1K1N8O4,POSCAR_sg14_icsd_170463
595,As2O13Pb8,POSCAR_sg12_icsd_099432
596,C6H6Cs4O12Re6S8,POSCAR_sg14_icsd_249808
597,B6Ba2Cd1O12,POSCAR_sg148_icsd_425704
598,N12Na11Rb1W4,POSCAR_sg61_icsd_081529
599,Ca1O4Se1,POSCAR_sg64_icsd_291235
600,Bi1Mn7O12,POSCAR_sg8_icsd_164184
601,O17V9,POSCAR_sg2_icsd_098712
602,I1S1Sb1,POSCAR_sg33_icsd_028306
603,I1S1Sb1,POSCAR_sg19_icsd_085298
604,H24Ca2Cd1Cl6O12,POSCAR_sg14_icsd_002436
605,C1N4Sr4,POSCAR_sg62_icsd_170798
606,C8H12N1O6Rh1,POSCAR_sg62_icsd_109948
607,C6F12Fe2O10S8Sb4,POSCAR_sg2_icsd_165618
608,C1K1La1O4,POSCAR_sg54_icsd_090735
609,Li3Mg2Nb1O6,POSCAR_sg70_icsd_081044
610,As3Cu13S16V1,POSCAR_sg218_icsd_610353
611,Bi3In5S12,POSCAR_sg12_icsd_023315
612,K4O19S4V2,POSCAR_sg2_icsd_183844
613,C43H116Ba1P6Si12Sn2,POSCAR_sg19_icsd_151003
614,H4F1Mg1Na1O6S1,POSCAR_sg11_icsd_201712
615,Cu2Na2O11Si4,POSCAR_sg2_icsd_240930
616,B2Hf1Ni5O10,POSCAR_sg62_icsd_065476
617,C8H34B18Cl2Co1N1O3,POSCAR_sg14_icsd_110093
618,La4Mn1O1Se6,POSCAR_sg186_icsd_391303
619,C1H8F6N4Si1,POSCAR_sg56_icsd_280102
620,H11B5,POSCAR_sg14_icsd_043252
621,B1Nd1Ni4,POSCAR_sg191_icsd_020882
622,B1Nd1Ni4,POSCAR_sg74_icsd_096212
623,Cs2O12Si5Zn1,POSCAR_sg61_icsd_260437
624,C4Cs4N4Re6S9,POSCAR_sg2_icsd_416657
625,Cr5F26Na3Sr4,POSCAR_sg15_icsd_072141
626,Ba2Ge4S10,POSCAR_sg227_icsd_066868
627,Ce9Li1Mo16O35,POSCAR_sg12_icsd_262378
628,C8H36Mo8N4O28,POSCAR_sg12_icsd_110188
629,Bi2Se9Sn6,POSCAR_sg63_icsd_422136
630,Cs1Se6U2,POSCAR_sg71_icsd_170328
631,H24Al1Li1Mg10,POSCAR_sg3_icsd_158274
632,B1Li1O11P2Pb4,POSCAR_sg61_icsd_251155
633,S1Sn1,POSCAR_sg39_icsd_079129
634,B6Ba3O15Y2,POSCAR_sg206_icsd_261704
635,C2Au1N2Tl1,POSCAR_sg60_icsd_083622
636,Cl1Cr1Sm8Te13,POSCAR_sg36_icsd_280344
637,C5Ce2Na4O15,POSCAR_sg4_icsd_079144
638,Be1F6Ho1K1,POSCAR_sg11_icsd_002143
639,H6Fe3O14P1Pb1S1,POSCAR_sg160_icsd_068352
640,H102B36La2O33,POSCAR_sg167_icsd_419232
641,H3La2O9P3,POSCAR_sg62_icsd_409858
642,Au2La4O2P4,POSCAR_sg12_icsd_423802
643,F12Li1Mn3Rb2,POSCAR_sg2_icsd_083872
644,C6H18As1O6P3S6,POSCAR_sg2_icsd_109794
645,Mo8O58P16Pb4,POSCAR_sg88_icsd_418107
646,As1Bi3Ni18S16,POSCAR_sg139_icsd_203066
647,K1P1S5Ti1,POSCAR_sg12_icsd_082262
648,Ce10O3Si8,POSCAR_sg191_icsd_173576
649,Ba11O24Os4,POSCAR_sg88_icsd_155552
650,C12H36Cl2P4W1,POSCAR_sg121_icsd_185488
651,C17H2O17Ru6,POSCAR_sg2_icsd_063702
652,C2Hg1I1K1N2,POSCAR_sg63_icsd_018198
653,H10F5Fe1N2O1,POSCAR_sg60_icsd_202608
654,Ba9O24Sc2Si6,POSCAR_sg148_icsd_075175
655,H6B10O22Sr4,POSCAR_sg1_icsd_250553
656,Ga3O20P6Rb1,POSCAR_sg20_icsd_170033
657,Np1O12V4,POSCAR_sg88_icsd_008208
658,O11Tb6,POSCAR_sg1_icsd_057447
659,Na1Nb1O3,POSCAR_sg59_icsd_262896
660,Na1Nb1O3,POSCAR_sg47_icsd_028582
661,Na1Nb1O3,POSCAR_sg31_icsd_247317
662,Na1Nb1O3,POSCAR_sg17_icsd_076432
663,B1Cd1Li1O3,POSCAR_sg174_icsd_020835
664,C4H12N2O13Sr2,POSCAR_sg2_icsd_250518
665,Cs1Cu2F6,POSCAR_sg74_icsd_062032
666,F7Sn1Y1,POSCAR_sg4_icsd_071586
667,Au1F11U2,POSCAR_sg140_icsd_152058
668,C16O15Ru5,POSCAR_sg14_icsd_026443
669,I2Pb1,POSCAR_sg166_icsd_024265
670,I2Pb1,POSCAR_sg166_icsd_042014
671,I2Pb1,POSCAR_sg166_icsd_108914
672,H8O8Pt1Sr2,POSCAR_sg14_icsd_251043
673,C6Au3K1N6Ni1,POSCAR_sg149_icsd_249724
674,Fe1Ga2S4,POSCAR_sg164_icsd_100706
675,Na1P1Sn1,POSCAR_sg186_icsd_409010
676,H10Al4Ca2O21Si4,POSCAR_sg15_icsd_290137
677,O12Si6,POSCAR_sg36_icsd_162441
678,O68P4W20,POSCAR_sg4_icsd_092070
679,C2F6Li1N1O4S2,POSCAR_sg56_icsd_078506
680,Ba1Li2O7P2,POSCAR_sg15_icsd_041433
681,Ba1S5Sn2,POSCAR_sg56_icsd_424620
682,H7N2O10Sc1,POSCAR_sg2_icsd_196169
683,C6H16Cl6O14Ru3,POSCAR_sg2_icsd_413219
684,Au1N12Rb1,POSCAR_sg15_icsd_416488
685,H2F5Mn1O1Rb2,POSCAR_sg63_icsd_002435
686,Ba2Bi1O6Ru1,POSCAR_sg63_icsd_072450
687,H8Cl8Cu5K2O6,POSCAR_sg14_icsd_055096
688,Cl9P1V1,POSCAR_sg39_icsd_001047
689,B4Li2O7,POSCAR_sg110_icsd_419670
690,Bi1Li1O4Pd2,POSCAR_sg129_icsd_202930
691,F4Zr1,POSCAR_sg84_icsd_035100
692,As2Be1K4,POSCAR_sg166_icsd_300111
693,Br2Cd2Hg2S2,POSCAR_sg65_icsd_185392
694,B1Mg1O3Rb1,POSCAR_sg198_icsd_236575
695,Cl15Cs2O3Ta6U1,POSCAR_sg163_icsd_086676
696,Nb1O2,POSCAR_sg88_icsd_034425
697,Nb1O2,POSCAR_sg80_icsd_035181
698,C6H12Br6Cu2N6S2,POSCAR_sg14_icsd_408530
699,H6Cu3O11V2,POSCAR_sg12_icsd_068994
700,H6Cu3O11V2,POSCAR_sg9_icsd_162805
701,C6H12N2O2S2Sn1,POSCAR_sg14_icsd_182177
702,C27H81Ga1Si12,POSCAR_sg14_icsd_163026
703,Be1Cu12La1,POSCAR_sg226_icsd_658880
704,C1Ge9Nd15,POSCAR_sg186_icsd_180937
705,K3P5Ru1Se10,POSCAR_sg11_icsd_406200
706,Ba3Cu1F14Ga2,POSCAR_sg14_icsd_033787
707,C1K1N3O6,POSCAR_sg122_icsd_416069
708,C1K1N3O6,POSCAR_sg109_icsd_020483
709,Be17Ta2,POSCAR_sg166_icsd_616427
710,H16Na3O8P1S4,POSCAR_sg14_icsd_030716
711,C5Al3Hf3,POSCAR_sg194_icsd_161587
712,Cl11P1W4,POSCAR_sg12_icsd_422269
713,C1Au1Cl1O1,POSCAR_sg63_icsd_033526
714,O13Rb2Sb8,POSCAR_sg11_icsd_412329
715,I9Nb6S1,POSCAR_sg2_icsd_071151
716,Br10Re2Te6,POSCAR_sg4_icsd_410190
717,Ba1Li2O4Si1,POSCAR_sg185_icsd_260259
718,H2F1O2Rb1,POSCAR_sg113_icsd_200383
719,Ba12Co11O33,POSCAR_sg15_icsd_005465
720,H2Na4O13P4,POSCAR_sg19_icsd_037132
721,Ba11Sb10,POSCAR_sg71_icsd_413518
722,C6H16Ag2N2O6S4,POSCAR_sg61_icsd_249363
723,Cs2S5,POSCAR_sg19_icsd_201073
724,As14Ba3,POSCAR_sg14_icsd_001404
725,Cl1F6N2Nb1S1Se2,POSCAR_sg14_icsd_069979
726,H6N1Nd1O10S1,POSCAR_sg11_icsd_416245
727,Cl1K2Na1O6S2,POSCAR_sg85_icsd_024677
728,Br3Ga1Li1,POSCAR_sg11_icsd_061338
729,Mn3O7Zn1,POSCAR_sg148_icsd_192706
730,H40Ho6N8O49,POSCAR_sg2_icsd_418822
731,B6Ho2Ni15,POSCAR_sg14_icsd_065812
732,H14Mg1O13V2,POSCAR_sg15_icsd_092984
733,C8Cl5Pr8,POSCAR_sg14_icsd_420779
734,As1In2Pt8,POSCAR_sg123_icsd_193116
735,As2O11Te3,POSCAR_sg2_icsd_425499
736,C36H108P4Pb4Si16,POSCAR_sg165_icsd_262159
737,H3Na1O6Si2,POSCAR_sg43_icsd_039749
738,Cl7Nb3Se5,POSCAR_sg11_icsd_010066
739,Ga2In6O8Pt1,POSCAR_sg225_icsd_411505
740,Al3B4Gd1O12,POSCAR_sg5_icsd_020231
741,H6As4Na6O19Zn3,POSCAR_sg198_icsd_409392
742,C6H8Fe1N6O4Pr1,POSCAR_sg63_icsd_059945
743,C4H16Co1N7O7,POSCAR_sg14_icsd_034054
744,Er4F1Na5O16Si4,POSCAR_sg82_icsd_429316
745,C8H24Ag1Cs3N4O16S8,POSCAR_sg15_icsd_281523
746,Li4Se4Sn1,POSCAR_sg62_icsd_193768
747,Mg4P6Rh7,POSCAR_sg229_icsd_094390
748,Mg4P6Rh7,POSCAR_sg204_icsd_192063
749,H8F3Mn1N2O4S1,POSCAR_sg14_icsd_412320
750,Bi1Li3O3,POSCAR_sg2_icsd_040245
751,Cl4S1W1,POSCAR_sg2_icsd_016125
752,K3N11P6,POSCAR_sg213_icsd_050211
753,Li2O12S3V2,POSCAR_sg15_icsd_088458
754,H12As3Na3O19Zn4,POSCAR_sg161_icsd_281309
755,Dy1Sn2,POSCAR_sg63_icsd_168676
756,B5K2O12Sr1V1,POSCAR_sg4_icsd_185934
757,O6Sn3W1,POSCAR_sg15_icsd_249534
758,C6Cd1N6Pd1,POSCAR_sg225_icsd_006093
759,C1Al4N3O1,POSCAR_sg36_icsd_409682
760,La7O18Ru3,POSCAR_sg167_icsd_091290
761,As2F12O2S5Te4,POSCAR_sg14_icsd_063245
762,Cl16Ge6,POSCAR_sg219_icsd_086673
763,C12H40Ce1Mo8Na1O34S6,POSCAR_sg15_icsd_170711
764,C6H16N6O6,POSCAR_sg14_icsd_151161
765,C2H8Ca1N2O4S2,POSCAR_sg154_icsd_409560
766,C8F29Mo2O8Sb5,POSCAR_sg14_icsd_280000
767,Pt1Sn4,POSCAR_sg41_icsd_649677
768,Au3F12La1,POSCAR_sg167_icsd_078915
769,Au1Cs1K2O2,POSCAR_sg62_icsd_062064
770,Cr1F6Na3,POSCAR_sg14_icsd_027070
771,Hg4O9P2V1,POSCAR_sg62_icsd_051482
772,Ag1Au3I8Rb2,POSCAR_sg15_icsd_032031
773,N2Pr4S3,POSCAR_sg15_icsd_391250
774,Pb6S17Sb6,POSCAR_sg18_icsd_094852
775,B1K3O13Sb4,POSCAR_sg2_icsd_411501
776,Nb6O16Sr1,POSCAR_sg38_icsd_060783
777,C4H16Ca1Cl2N8O4,POSCAR_sg14_icsd_078372
778,Gd5Ge3,POSCAR_sg63_icsd_290047
779,H24Ni1O24P2U2,POSCAR_sg2_icsd_171964
780,Br16Ir3Sc12,POSCAR_sg2_icsd_421533
781,C25I2O24Os10,POSCAR_sg19_icsd_015498
782,As2Ba2S5,POSCAR_sg29_icsd_037334
783,H18Cl3In1O21,POSCAR_sg167_icsd_417333
784,Au1S2V1,POSCAR_sg194_icsd_096088
785,Co1Cs3I4N1O3,POSCAR_sg62_icsd_202057
786,H15Ni1O11P1,POSCAR_sg31_icsd_409844
787,C4H7B5La2O14,POSCAR_sg9_icsd_251875
788,Cl1Mn3Na2O14P4Rb1,POSCAR_sg15_icsd_194896
789,C1O5U1,POSCAR_sg59_icsd_027053
790,C1O5U1,POSCAR_sg44_icsd_087760
791,Cs6Gd2O24S6,POSCAR_sg9_icsd_201709
792,As4Cl3Nd5O12,POSCAR_sg13_icsd_416617
793,B4Na2O7,POSCAR_sg154_icsd_423429
794,O9Pb1U1V2,POSCAR_sg14_icsd_150381
795,Fe1Li4N2,POSCAR_sg71_icsd_068700
796,C2H12N6O8S2Zn1,POSCAR_sg122_icsd_034708
797,C20H14Ag1Er1N6O10,POSCAR_sg2_icsd_182685
798,C5Fe1N6O1Tl2,POSCAR_sg9_icsd_014184
799,C16Co4Hg1O16Ru1,POSCAR_sg61_icsd_036390
800,Cl16Mo1Te3,POSCAR_sg36_icsd_404954
801,H24Cd1Na3O22P3,POSCAR_sg14_icsd_060111
802,H6Cl4N1Na1O4Ru1,POSCAR_sg14_icsd_092602
803,Mo3S4,POSCAR_sg2_icsd_237587
804,H2Ga1Na3O9P2,POSCAR_sg12_icsd_084644
805,F5N6P3S3,POSCAR_sg61_icsd_201493
806,Mo2S2Sb1,POSCAR_sg11_icsd_097682
807,C8H24Ge4Mn1N2S10,POSCAR_sg82_icsd_110747
808,Mo2Na2O7,POSCAR_sg64_icsd_024312
809,As1F6N5S4,POSCAR_sg13_icsd_035183
810,C4Cl2K2N4Pt1,POSCAR_sg14_icsd_413704
811,C1H5Na1O4,POSCAR_sg64_icsd_151358
812,Sn10Y11,POSCAR_sg139_icsd_652838
813,H32Al2O28S3,POSCAR_sg2_icsd_428449
814,H2Cl1Hg1N1,POSCAR_sg51_icsd_092480
815,F15Nb6,POSCAR_sg229_icsd_415950
816,O17P4Pb1V3,POSCAR_sg19_icsd_087820
817,Bi1Cl2Cu1S1,POSCAR_sg63_icsd_413289
818,O21Si6Sr7Zr1,POSCAR_sg2_icsd_075590
819,C4H6Ba1O10,POSCAR_sg15_icsd_162708
820,Ba5I3P5,POSCAR_sg12_icsd_391129
821,Eu4O4Se3,POSCAR_sg14_icsd_194171
822,C2H6N4O4P1Rb1,POSCAR_sg43_icsd_424130
823,B2Br4Cl6N2P2,POSCAR_sg64_icsd_412556
824,Cl1Hg3I1S2,POSCAR_sg12_icsd_098907
825,I1La5Pb3,POSCAR_sg193_icsd_409778
826,H8Fe1Na2O12S2,POSCAR_sg14_icsd_240928
827,C7H24O7Sb2,POSCAR_sg9_icsd_407776
828,Al4Ge2Ni1Tb2,POSCAR_sg139_icsd_095799
829,C4B1F9K1N1,POSCAR_sg62_icsd_172428
830,H1Cd1O3P1,POSCAR_sg148_icsd_240864
831,Bi5Cu4S10,POSCAR_sg12_icsd_001842
832,Au1I4K1O12,POSCAR_sg5_icsd_430305
833,B2Ni13Y3,POSCAR_sg191_icsd_247991
834,H24Mg1N2O8P2S6,POSCAR_sg14_icsd_409875
835,As1Cl1Nb1O5Rb1,POSCAR_sg85_icsd_085758
836,Co4Na1O12P3,POSCAR_sg14_icsd_172552
837,Bi2Cl1I1O8Te1,POSCAR_sg9_icsd_194193
838,H36Au1Na5O28Te2,POSCAR_sg2_icsd_059349
839,Cs1Fe5Mo7O28,POSCAR_sg11_icsd_422754
840,C10H28Co1Mn1N7O8,POSCAR_sg85_icsd_168572
841,N5Na1Ta3,POSCAR_sg63_icsd_084911
842,C3Al8N4,POSCAR_sg160_icsd_655007
843,C3Al8N4,POSCAR_sg166_icsd_041261
844,H22Mg1O15S1,POSCAR_sg2_icsd_236334
845,H22Mg1O15S1,POSCAR_sg2_icsd_417275
846,B5Ba8F1N10,POSCAR_sg2_icsd_050599
847,I7Nb3O1Te8,POSCAR_sg14_icsd_072015
848,C23Fe6O23Sn2,POSCAR_sg2_icsd_065833
849,C2Au1K1N2,POSCAR_sg148_icsd_026498
850,F6Li1Mn1V1,POSCAR_sg102_icsd_167073
851,C15H41In1O1Si4,POSCAR_sg14_icsd_163065
852,C1H14Na2O10,POSCAR_sg61_icsd_035194
853,H2K1O7S1V1,POSCAR_sg19_icsd_071166
854,Ba5O21Si8,POSCAR_sg15_icsd_100311
855,Au1Cl1O1,POSCAR_sg148_icsd_008190
856,As2Ba1Ni2,POSCAR_sg2_icsd_164196
857,H16B4K1Li1Mn1,POSCAR_sg41_icsd_192432
858,C1H10Cd2Cl2O11P2,POSCAR_sg2_icsd_165583
859,Fe3O13P3Sr1,POSCAR_sg11_icsd_096359
860,C88F54,POSCAR_sg2_icsd_172527
861,C3H24N9O15S3Sc1,POSCAR_sg148_icsd_162722
862,C70F30,POSCAR_sg2_icsd_249331
863,B1Co1Gd1Ni3,POSCAR_sg191_icsd_613088
864,Na5Nb1O5,POSCAR_sg15_icsd_024819
865,Cl1Cu3K1O9S2,POSCAR_sg33_icsd_066309
866,K1La2Nb1O6,POSCAR_sg12_icsd_160450
867,H18As1N3O7,POSCAR_sg14_icsd_001319
868,Ba1Te4U1,POSCAR_sg12_icsd_238228
869,S3Tl4,POSCAR_sg14_icsd_651236
870,C1H1Li1O2,POSCAR_sg15_icsd_151274
871,Fe6La24Li22O56,POSCAR_sg127_icsd_202702
872,C5B4Ce5,POSCAR_sg33_icsd_402368
873,B2K1Nb1O6,POSCAR_sg33_icsd_170807
874,C4H16F4Mn1N1O2,POSCAR_sg15_icsd_110707
875,C22H14F12O16Pd5,POSCAR_sg2_icsd_251341
876,F12Fe3K4,POSCAR_sg166_icsd_251823
877,C3H16Mg1N1O12P3,POSCAR_sg14_icsd_171671
878,Br13Sm6,POSCAR_sg15_icsd_001579
879,C1H4Cd1Cl2N2O1,POSCAR_sg2_icsd_039960
880,H20B5Li1Zn2,POSCAR_sg64_icsd_169824
881,H12Cu1F8O6Sb2,POSCAR_sg14_icsd_020925
882,C12H36K1N3Se6Sn2,POSCAR_sg2_icsd_110396
883,H12Br3O6Pu1,POSCAR_sg13_icsd_428144
884,Ca1O10P2V2,POSCAR_sg43_icsd_072886
885,Br6Nb2Te2,POSCAR_sg13_icsd_035376
886,Ba1Cu9Sn4,POSCAR_sg140_icsd_182106
887,C3Al3U1,POSCAR_sg186_icsd_043478
888,Ba9N12Ta2,POSCAR_sg2_icsd_078366
889,C4B1Cu1N4,POSCAR_sg215_icsd_414557
890,O10Pb1Si1Te1Zn4,POSCAR_sg62_icsd_410650
891,K2Nb5O15Y1,POSCAR_sg65_icsd_082147
892,Rb6S25Ta4,POSCAR_sg15_icsd_411302
893,F2N5P1S3,POSCAR_sg160_icsd_016275
894,C5H8Cu2N4,POSCAR_sg33_icsd_281777
895,H12As1K1Mg1O10,POSCAR_sg31_icsd_427801
896,Bi3Cs1S5,POSCAR_sg62_icsd_200794
897,C2H6O9U1,POSCAR_sg14_icsd_172778
898,C14Fe4Mo1O14S2Te2,POSCAR_sg33_icsd_084107
899,Al1Li5O4,POSCAR_sg59_icsd_001037
900,C4H14N1Nb1O14,POSCAR_sg14_icsd_200049
901,Al4Ba1Na2O16Si4,POSCAR_sg45_icsd_156658
902,P4S13V2,POSCAR_sg2_icsd_201569
903,Au1F4Li1,POSCAR_sg15_icsd_009908
904,Au1F4Li1,POSCAR_sg13_icsd_033953
905,B2Na2S5,POSCAR_sg62_icsd_401724
906,As8Br6Hg3S8,POSCAR_sg14_icsd_417625
907,Cl14N1Sb2V1,POSCAR_sg14_icsd_010164
908,H3Ag3N3O6P3,POSCAR_sg14_icsd_406086
909,Cl15In1Nb6,POSCAR_sg51_icsd_050230
910,C12H24Cl4Fe2N2O8,POSCAR_sg14_icsd_249653
911,Ba6Hf5S16,POSCAR_sg69_icsd_071935
912,C13Fe4O12S4,POSCAR_sg2_icsd_261928
913,C1H7Al3N1O13P3,POSCAR_sg61_icsd_110642
914,Li1Mg8Si4,POSCAR_sg1_icsd_181249
915,C4H12Be1Br2S2,POSCAR_sg60_icsd_240744
916,B29Na2,POSCAR_sg8_icsd_410920
917,Br3Cd4P2,POSCAR_sg205_icsd_075508
